image_id,target
c9fbdd6dbbd3e5246b0184824f681e0f,0.40408027172088623
b12232ebf575db0226671621146f76e1,0.9998519420623779
e713fe6ed28f23aed83f54c56ff30189,0.9999994039535522
754b90e60a89d03d18dbf9b30cce6eec,0.8115013837814331
d7494cea30e4fa1e4b4ebd0ecc6e03e5,0.6182063817977905
fb4dfacc089f4b5550f03f52e706b6f2,1.3548517927119974e-05
fc460aa7f3cdc18f224d1de7aa405893,0.989045262336731
88d2ce200de6d068f75bd22fe9c9ff99,0.5384074449539185
9f8b0424d8c2a0856a5c7aed3a7753e2,0.00016451453848276287
461047418073179170ff04527460a0c6,5.770737334387377e-05
4cf0e4032e75d8766b1a3881e8975fe7,1.0
6cd9d28658e91fe717e33e2f8b10e81a,0.023776231333613396
aef93e49694dfe1a10e508ec299d2857,2.203308577009011e-05
dd0dffca34bf56e24fa0fe2fc04ead94,0.9996945858001709
f3e203d1372f41c6d574914254cb6529,0.9999154806137085
70b513210efb66bdbb469eeb3b3266d5,0.9900251626968384
6ebfa96ac20b0558ad4d0ff155df4035,0.9999998807907104
de07cbf13e57a0f0f7c63f7ea5baf9a5,0.9991868138313293
52c4db1817a8262a7c2afa9c49a4210c,0.9999996423721313
bd27d79dffb6c8668a1e3da61e90a74f,0.9970191717147827
89d69479402c09787ae6663d2536a200,0.9999996423721313
8ca35bde756454ae2789f75ad12dfa1a,0.9999772310256958
fabac1af1db73f2ee503f521e9659b72,0.9331302046775818
191b17a545a133660df08ad6b228c7ea,0.9969916343688965
a45f609b1a50d56739f3ee575b70badb,0.9279661774635315
12202997d3fc0d506d2514a4c1995d15,0.007162448950111866
710700d3055a746543394296d1fb736e,0.8013342618942261
c5026a45c2acc85937d1f13c2638f97c,0.9787428379058838
20adb39b3684a4a5315c6c07c11f6a85,0.9996821880340576
d01fbe2917243929e0ee234ae8cbad45,0.02430129237473011
df1e41c0fec32b45e1c5efa0044cd73f,0.8732706308364868
a108e6acd0acf01feb7cbcc8a2f41965,0.9999914169311523
a197da40ea602ae169a5bb958e58e65d,0.9674267768859863
a7b95bc6823cdde758fc58a57885ca20,0.9999754428863525
d5eb588f1db4fb6f311885be0a4aa6d3,0.9999991655349731
a6a9a60f22b70029f82e04bd2d5823cd,0.9999998807907104
4aa26eed11820103f29614a3a42c2d4e,5.125383540871553e-05
d21b756f5ab5cdb2b8e54fb8f4c3e3d0,0.9996449947357178
f18f78dc60869c8b9e96393876669b9e,1.0
1887e016e569b354a55e3fb4313def83,0.18313197791576385
279ec29b29dbdf10c6311439ffaa6e03,0.9999452829360962
7441457f4e2b2eba4682470448f256c1,0.9990247488021851
ed992d1f541f91a21592114096c55cf9,0.00045357810449786484
0c84dad44979c3a7777a8f4f4d9f5f7a,1.0
0a8dc3de200bc767169b73a6ab91e948,0.9999886751174927
cb811fdb74fb4f7efafad55da5efb7e6,0.9999995231628418
533bf2420ef58839a93d4fcbec6e27ec,0.9999988079071045
65279dbfdffd5d1250e8f7d0293d5727,0.9999983310699463
83de33a22bd34496e5a48e703757f955,0.997199535369873
d0ab6e17c2e03b8b73a2358cfc50a963,0.9999887943267822
e0a9acf9c3eb6a6e4fffcec2aa766456,0.999998927116394
19e0d6ab0dc61189088d0e149c5871ac,7.032283610897139e-05
6ae67e95de277c280873ec6a0dd3dc01,0.9987986087799072
7199ee845675a788a07d629d325a431a,0.0010120642837136984
99710cd2d799534072c187da95e4fd89,2.214405503764283e-05
8c7341b62afed8980c0cfa1659909be3,0.0300248172134161
eeb1c8fa0a8d21ecd33da05d335d4b18,0.9998669624328613
7f5503caa936a623b4388fbd88e890c5,0.9999998807907104
89f04f147e058dd9899c3868fc135e4f,0.9999874830245972
d32a4152c2e7b4d6e658ec58fbeea760,0.9976776242256165
fe619a02b19b72ad527dc3e8642f4afd,0.9977133274078369
d65bd4d5a6fae0e0f6833e1a7dd48399,0.9984108209609985
7bd7de8ab22bc204acdede9af49eb354,0.9999915361404419
29d5ed367182f9edefd323fc97f0edd6,0.9077784419059753
87d52b0c51edffcdd87793fe348aed71,1.0
271a21b7999e4bf82fb94c8ed51c9e45,0.9999994039535522
7a1b5a16dc4c8de5f96c282480bb02cd,0.6641504764556885
a9653a3944debde919a631ede6f9ac5e,0.34942111372947693
800ba8f1fac83f75a00762f415780e9f,0.9982650876045227
5f6e71dbd4bfb41dd6ba455f38b55b48,0.9912964105606079
89fe3306458a22b4872928854c8d7a93,0.9999860525131226
1033a2e669d3f19f68e6c8a2b5085661,0.9999659061431885
