image_id,target
c9fbdd6dbbd3e5246b0184824f681e0f,0.6450123190879822
b12232ebf575db0226671621146f76e1,0.9995893836021423
e713fe6ed28f23aed83f54c56ff30189,0.9770495295524597
754b90e60a89d03d18dbf9b30cce6eec,0.977980375289917
d7494cea30e4fa1e4b4ebd0ecc6e03e5,0.787194550037384
fb4dfacc089f4b5550f03f52e706b6f2,0.023938367143273354
fc460aa7f3cdc18f224d1de7aa405893,0.46395447850227356
88d2ce200de6d068f75bd22fe9c9ff99,0.5825068950653076
9f8b0424d8c2a0856a5c7aed3a7753e2,0.0004080015351064503
461047418073179170ff04527460a0c6,0.052264872938394547
4cf0e4032e75d8766b1a3881e8975fe7,0.9999978542327881
6cd9d28658e91fe717e33e2f8b10e81a,0.10495060682296753
aef93e49694dfe1a10e508ec299d2857,0.009093974716961384
dd0dffca34bf56e24fa0fe2fc04ead94,0.9984729886054993
f3e203d1372f41c6d574914254cb6529,0.9996659755706787
70b513210efb66bdbb469eeb3b3266d5,0.9100257158279419
6ebfa96ac20b0558ad4d0ff155df4035,0.9781194925308228
de07cbf13e57a0f0f7c63f7ea5baf9a5,0.9753923416137695
52c4db1817a8262a7c2afa9c49a4210c,0.9463433623313904
bd27d79dffb6c8668a1e3da61e90a74f,0.9970775842666626
89d69479402c09787ae6663d2536a200,0.9999948740005493
8ca35bde756454ae2789f75ad12dfa1a,0.997654139995575
fabac1af1db73f2ee503f521e9659b72,0.2590775489807129
191b17a545a133660df08ad6b228c7ea,0.9717748165130615
a45f609b1a50d56739f3ee575b70badb,0.9035990834236145
12202997d3fc0d506d2514a4c1995d15,0.006493651308119297
710700d3055a746543394296d1fb736e,0.9573075175285339
c5026a45c2acc85937d1f13c2638f97c,0.9680455923080444
20adb39b3684a4a5315c6c07c11f6a85,0.9923028945922852
d01fbe2917243929e0ee234ae8cbad45,4.066955443704501e-05
df1e41c0fec32b45e1c5efa0044cd73f,0.9979223608970642
a108e6acd0acf01feb7cbcc8a2f41965,0.9999635219573975
a197da40ea602ae169a5bb958e58e65d,0.9940558671951294
a7b95bc6823cdde758fc58a57885ca20,0.9999080896377563
