image_id,target
c9fbdd6dbbd3e5246b0184824f681e0f,0.06033116951584816
b12232ebf575db0226671621146f76e1,0.9975730776786804
e713fe6ed28f23aed83f54c56ff30189,0.9916600584983826
754b90e60a89d03d18dbf9b30cce6eec,0.9668037295341492
d7494cea30e4fa1e4b4ebd0ecc6e03e5,0.751410961151123
fb4dfacc089f4b5550f03f52e706b6f2,0.003965094219893217
fc460aa7f3cdc18f224d1de7aa405893,0.9228608012199402
88d2ce200de6d068f75bd22fe9c9ff99,0.47391417622566223
9f8b0424d8c2a0856a5c7aed3a7753e2,0.00072140630800277
461047418073179170ff04527460a0c6,0.006356444209814072
4cf0e4032e75d8766b1a3881e8975fe7,0.9999752044677734
6cd9d28658e91fe717e33e2f8b10e81a,0.023438990116119385
aef93e49694dfe1a10e508ec299d2857,0.003409889992326498
dd0dffca34bf56e24fa0fe2fc04ead94,0.9985210299491882
f3e203d1372f41c6d574914254cb6529,0.9997313618659973
70b513210efb66bdbb469eeb3b3266d5,0.8925724029541016
6ebfa96ac20b0558ad4d0ff155df4035,0.9994682669639587
de07cbf13e57a0f0f7c63f7ea5baf9a5,0.9653195738792419
52c4db1817a8262a7c2afa9c49a4210c,0.9998683929443359
bd27d79dffb6c8668a1e3da61e90a74f,0.9994333386421204
89d69479402c09787ae6663d2536a200,0.9999294281005859
8ca35bde756454ae2789f75ad12dfa1a,0.9841814041137695
fabac1af1db73f2ee503f521e9659b72,0.8955989480018616
191b17a545a133660df08ad6b228c7ea,0.9619139432907104
a45f609b1a50d56739f3ee575b70badb,0.9667102694511414
12202997d3fc0d506d2514a4c1995d15,0.8644459843635559
710700d3055a746543394296d1fb736e,0.8976156711578369
c5026a45c2acc85937d1f13c2638f97c,0.9524730443954468
20adb39b3684a4a5315c6c07c11f6a85,0.9889677166938782
d01fbe2917243929e0ee234ae8cbad45,0.004482201300561428
df1e41c0fec32b45e1c5efa0044cd73f,0.9960087537765503
a108e6acd0acf01feb7cbcc8a2f41965,0.9969209432601929
a197da40ea602ae169a5bb958e58e65d,0.9718610644340515
a7b95bc6823cdde758fc58a57885ca20,0.9983620047569275
d5eb588f1db4fb6f311885be0a4aa6d3,0.9998997449874878
a6a9a60f22b70029f82e04bd2d5823cd,0.9987825751304626
4aa26eed11820103f29614a3a42c2d4e,0.025856517255306244
d21b756f5ab5cdb2b8e54fb8f4c3e3d0,0.9985188841819763
f18f78dc60869c8b9e96393876669b9e,0.9994957447052002
1887e016e569b354a55e3fb4313def83,0.9568642973899841
279ec29b29dbdf10c6311439ffaa6e03,0.9944490194320679
7441457f4e2b2eba4682470448f256c1,0.9921644926071167
ed992d1f541f91a21592114096c55cf9,0.0009280227241106331
